97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;794,3833012;624,3388608;804,495496;637,1658263;920,6595976;944,8576559;838,0588609;454,3478583;1067,369686;637,1813606;952,96655;583,7962546;130,2860047;751,6062442;488,6015667;1040,868826;788,8885158;796,9029614;980,6678991;699,616738;758,2580229;660,9003418;386,7998388;1163,827;588,3390994;148,4977729;815,5049508;302,221899;1189,761791;754,2116537;421,0367701;518,5187254;443,6161565;306,1321879;578,0777756;1117,596362;686,9500862;691,0890397;738,5910033;1397,414722;196,1476228;313,3742691;393,3863734;569,5469705;522,4743745;718,8618465;551,2593949;1068,125894;701,8263339;594,9567026;921,0790232;677,8525906;757,6130396;737,8397655;617,5336035;673,8466105;430,9016591;456,071542;542,6161216;586,1835628;436,35357;649,825643;964,9950535;925,4224078;978,9883328;505,1660799;684,5466225;767,0932998;877,6687889;906,5799478;936,5729138;694,4637067;712,6400568;1225,392458;1134,09501;923,0854307;1014,17969;579,1309997;772,2718073;917,657132;988,391543;1349,034761;1415,817252;792,0792568;908,7796018;518,7256421;640,3062363;313,3674341;471,0521801;351,5127902;928,4466214;1077,353257;506,0608544;510,7671198;880,8197623;513,4433655
794,3833012;0;704,0290948;353,0345282;224,369681;701,5398818;735,9756519;303,5827019;378,6145161;688,5637872;497,3908622;728,9230889;378,0080578;681,4739419;268,7703809;306,9331354;686,6791684;826,2248466;8,989377035;477,2236388;450,81847;69,22882861;565,0445148;644,4066648;959,411412;466,3943816;751,3210349;847,831787;826,01793;436,0192723;311,5698072;393,5541436;319,5718254;400,4948599;458,3041287;228,1469965;363,8544648;109,0549938;120,6255468;114,6373926;643,6728255;678,6056925;563,635245;465,7916516;319,8738118;306,4180187;95,35438038;295,4570308;784,6675413;200,1194275;606,0512853;204,1608257;504,2700626;144,9938608;127,5451364;477,4119142;441,7657131;405,6360851;986,257133;831,3940335;705,181117;1135,32781;253,9444642;417,6981427;420,6564909;474,2224159;637,0185614;956,6009501;55,56425473;145,5120844;195,1757983;363,2355791;467,1990573;539,0519365;1050,012303;1043,169142;724,5890248;782,7468829;294,4771285;393,3770529;607,6755496;674,4891083;1035,947566;1023,49653;179,4600781;408,5211116;642,7010009;696,997037;562,74482;421,6916953;412,0995882;381,1497105;882,9579005;805,3548524;996,7446359;249,5240296;1257,605583
624,3388608;704,0290948;0;508,3456363;709,8240026;359,743473;383,9415313;559,6354786;482,5189641;596,5051596;216,250845;392,0504254;794,7045501;633,6612928;489,969826;555,205102;509,4895807;218,0155392;697,4251618;535,90407;979,2480659;658,7808446;141,3681599;238,1622573;592,9540233;235,0647219;728,7186578;244,6319742;865,895669;1186,573535;462,7419618;616,8768142;580,9037717;486,6883648;499,4743198;491,6108673;1073,750546;595,236941;599,3758945;739,6628686;1395,943316;664,2451829;694,3083639;684,0110005;735,3468243;666,6529962;649,7175244;437,1911784;531,827875;814,2162269;94,72990233;919,6082375;225,201697;770,0914158;751,6366914;218,3007485;298,0959943;459,4760348;393,0732023;238,2094815;61,51015567;512,9655311;449,9292878;644,5949403;554,3364251;549,5363326;121,1878877;270,1001152;675,4255147;786,0010038;682,6216145;638,2004094;278,5638122;210,0265698;656,5159466;565,2184988;360,7065983;451,8008578;715,2833698;990,3457554;351,7874362;423,42035;786,6553077;853,4377979;804,6036146;1038,525635;84,71277735;30,21293147;689,551146;752,740868;491,75254;630,0741169;508,4593472;212,1765141;403,5662977;878,358511;643,944986
804,495496;353,0345282;508,3456363;0;466,2464953;434,602546;469,0389374;83,03507513;472,7901553;390,4665502;295,8770778;461,9863744;606,8497472;785,5809569;88,60939609;468,6499591;348,8433795;637,5069591;359,8745823;145,8718583;775,4302371;283,4477898;369,4474269;547,5255754;692,4740761;343,3690993;889,0740572;640,0284834;1001,750402;689,3597637;62,38504631;579,9953271;480,8319413;402,7610006;550,9828847;324,445861;617,2266461;284,2133191;275,64896;439,6903333;897,0126955;811,8575019;739,3664745;659,246873;549,7805315;513,4110542;349,7456105;292,6670742;397,0039965;514,244313;441,5165432;555,1243237;301,0965958;470,1201233;451,6647775;328,4748319;209,0013073;472,5074314;896,9213539;742,0582545;567,5455339;1051,675092;244,9358247;161,7646693;122,1920235;175,7579485;547,6883747;770,044813;299,3598633;304,9118149;197,3406555;133,3425296;233,9611667;343,5238208;786,9361675;780,0923852;461,5122682;519,6701263;524,3838481;718,502694;344,5987929;411,4123517;737,4824771;725,0320625;504,5863406;738,5077395;553,3708142;510,4402786;738,4760496;651,5990364;504,6633906;125,2162371;615,5918185;716,0246657;907,4144493;579,5106575;1174,520798
637,1658263;224,369681;709,8240026;466,2464953;0;815,163818;849,5995881;410,1304629;232,4443996;846,2653103;505,3158304;842,5476464;143,7281277;523,3734986;382,394317;163,4902171;844,3800701;834,1498148;217,6775132;634,9251618;328,2716435;252,8999393;572,969483;564,0844963;1073,035348;474,3193498;579,3422659;855,7567552;592,6594933;576,3050036;424,6637137;168,3468543;130,4705519;275,5321422;311,107507;198,7213423;504,1401961;185,4271056;191,8843951;125,1342161;783,9579354;473,2369212;330,2774297;232,4332149;86,51537518;69,05484468;153,1133182;249,5644187;852,7182501;94,45214941;592,1760665;307,6228574;519,2600213;144,1562524;124,3835997;492,4018729;515,2540412;258,5127852;897,7167091;752,3773659;658,9604209;988,2045103;278,7228833;575,3393927;578,4052382;631,9711632;590,8034576;892,6923016;261,8632187;367,5106129;401,3498666;520,8768291;535,8711374;554,0474875;1167,931157;1161,087996;842,5078787;900,6657368;61,11869182;341,4683249;725,5944034;792,4079622;1193,695692;1181,245277;178,6224697;426,3600571;596,4858971;711,992588;329,3870048;188,3338801;264,9818807;538,7903392;996,0213599;716,8206422;908,2104258;267,3629751;1111,050216
920,6595976;701,5398818;359,743473;434,602546;815,163818;0;32,03292769;490,527196;698,0067652;239,251521;319,0927482;33,49128588;903,1810473;957,1570773;437,59072;663,6815992;223,8974389;206,0957756;708,8559062;369,7599766;1087,724563;632,4291137;359,8870097;535,8574672;257,6528075;367,0396135;1060,650178;208,6166785;1196,06498;1102,669783;392,9613555;774,3099049;691,2909854;597,0755784;736,2434629;601,998081;1030,536665;632,7180513;624,1536922;788,1950655;1310,322715;985,0951688;933,6816737;853,5620722;845,7340379;777,0402099;698,2503427;547,578392;176,2084426;862,7490452;410,4156723;903,6296773;302,5723523;818,6248555;800,1701311;351,706658;371,5426905;674,7420064;659,6892893;521,4242571;358,1366071;783,2632424;560,2705199;486,0856347;425,3708342;391,0276484;417,5080031;391,8335668;647,8652169;719,1346285;610,6506748;505,2474795;331,9663166;286,4918873;352,5020131;345,6588522;28,657018;94,82000116;825,6239806;1067,007426;97,80941796;67,75493615;429,6750724;496,4575626;853,0910728;1087,012472;404,5033254;311,3069672;932,7912487;876,8405011;706,898587;497,1211871;181,1576642;508,8029655;638,9466762;928,0160111;912,0157029
944,8576559;735,9756519;383,9415313;469,0389374;849,5995881;32,03292769;0;524,7989241;729,4139721;261,8147517;350,4999551;19,50670583;934,5882542;988,5642842;471,8624481;695,0888061;246,4606696;199,6043107;743,1276343;404,0317047;1119,13177;666,7008418;383,6718562;559,6423137;226,7395907;398,4468204;1050,198093;202,125835;1227,574713;1137,105553;427,3971256;805,8190166;722,8000972;628,5846902;767,7525747;633,5071928;1064,972436;667,1544428;658,5900837;822,631457;1344,759106;1016,604281;965,1907854;885,0711839;877,2431497;808,549943;732,6867342;579,0875038;168,7538524;897,1854367;434,614352;938,0654474;334,0814641;853,061247;834,6059012;383,2157698;403,0518023;706,2511182;652,775292;514,5096385;382,3352868;776,3492451;591,7796317;520,5220262;459,8066043;425,4640398;441,7073042;384,9195696;682,300987;753,57102;645,0870663;539,683871;363,4754284;318,000999;321,1146901;314,2715291;33,03519942;89,34447821;857,1337138;1101,443818;132,2458094;90,66240651;424,1995495;490,9820397;887,5274643;1121,448863;428,7020051;335,5056469;964,3003605;908,3496129;738,4076988;531,5575785;149,6908056;546,620859;632,0320575;962,4517812;905,1010843
838,0588609;303,5827019;559,6354786;83,03507513;410,1304629;490,527196;524,7989241;0;493,4128438;436,5263112;348,2350571;517,799799;551,5414974;796,272891;90,98800502;421,7320845;434,641071;693,3203837;309,5267387;225,1861627;720,1226087;228,1401614;421,8060276;581,2511182;748,2875007;403,238835;866,1193626;695,841908;955,0736197;608,9760795;99,95128446;533,3185445;424,3039398;389,3132853;571,924958;287,3021553;536,8429619;227,6853177;219,1209585;383,1623318;816,6296326;792,2265218;692,6896919;612,5707118;493,25253;456,8830528;293,2176091;279,2516701;533,1507743;457,7163116;492,7952008;472,9020021;352,3752534;413,5921218;395,1367761;379,7534895;260,2799649;519,2569144;930,4735342;775,6104348;618,8235701;1085,238457;237,9242722;166,0738785;169,1397239;222,7056489;581,3200904;823,1683217;249,908037;246,0381372;116,9575926;111,6113149;287,0852968;396,6479508;842,863303;836,020142;517,4400251;575,5978831;467,856468;661,9746925;400,5265498;467,3401086;784,4307988;771,9797629;448,0583391;681,9797381;587,00253;563,5644086;691,799267;595,0710349;525,7260099;129,5254463;671,2356088;749,5768459;940,9666295;522,9826561;1208,072978
454,3478583;378,6145161;482,5189641;472,7901553;232,4443996;698,0067652;729,4139721;493,4128438;0;812,8113067;382,623603;730,9145836;309,7007227;333,1189601;464,5607152;72,89305453;786,3110681;647,2320396;381,1938279;650,1406782;494,2442385;342,5495107;423,2532011;340,273428;955,0773479;329,6983117;408,736106;673,8484746;529,5406076;774,3322742;421,6109171;119,24486;103,0898304;72,28783899;81,46735561;207,3180127;702,1674667;271,5211911;275,6601446;323,1621082;981,9858274;336,1978544;271,7597977;196,8982392;251,8324235;183,1385955;303,4329514;182,0977988;789,1656473;327,540911;371,2046646;505,6507494;398,8923436;342,1841445;322,4114918;343,7207954;394,8863635;28,65577526;674,9445734;529,6052303;436,1882852;765,4323746;231,5434114;657,7400479;595,4451004;649,0110254;368,0313219;669,920166;351,6644047;462,2405152;491,1510527;603,2774843;415,5034596;433,6804311;1049,469846;993,5197195;722,424789;792,4005057;231,7223663;506,7853732;638,6975063;709,4319173;1127,254956;1194,037446;376,6503617;602,4864787;373,7137615;499,7309461;266,2929739;221,7760776;35,26840749;621,1916157;878,124254;494,0485065;685,4382901;465,3908672;888,278702
1067,369686;688,5637872;596,5051596;390,4665502;846,2653103;239,251521;261,8147517;436,5263112;812,8113067;0;434,1247115;243,2904338;985,4083399;1072,188419;475,1147049;778,7135625;30,40120694;444,6874004;693,7478871;237,2364142;1135,577601;645,6904177;502,0617094;772,2388747;364,4764573;482,0709554;1175,681519;447,2083033;1310,965834;980,955594;448,401336;889,2107588;806,1918393;711,9764324;851,1443169;710,4627721;908,7392126;662,3239032;653,7589226;799,6345092;1188,607904;1099,994159;1048,580664;968,461062;927,8898728;891,5203955;727,8549518;678,6827425;99,86553524;885,1153013;573,1360105;844,8802739;417,4713422;829,9897346;812,5410102;466,6056478;428,3484449;789,6409963;898,0429289;759,7778968;594,8989151;1021,616882;630,951493;313,8340838;268,0054729;216,9505089;654,2703111;630,1872065;633,3916177;618,0164089;500,4411734;347,8821183;411,8584962;401,3914985;535,6368804;531,8856625;267,0106577;185,1667511;902,4931894;1078,372927;198,4168704;185,3854738;350,4850422;338,5292391;864,4559519;1093,516985;641,2656335;548,0686539;1047,690239;1029,708378;821,7975768;339,7564472;350,645356;745,5652735;877,3003158;934,5199034;1150,368721
